Model,DPO2002B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,8e-08,
Filter Frequency,7e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH2,CH2 Peak Detect
1.583840e-03,0.06,0.1
1.583920e-03,0.06,0.02
1.584000e-03,0.06,0.06
1.584080e-03,0.06,0.02
1.584160e-03,0.02,0.06
1.584240e-03,0.06,0.02
1.584320e-03,0.06,0.1
1.584400e-03,0.06,0.02
1.584480e-03,0.06,0.06
1.584560e-03,0.06,0.02
1.584640e-03,0.06,0.06
1.584720e-03,0.06,0.02
1.584800e-03,0.06,0.06
1.584880e-03,0.06,0.02
1.584960e-03,0.06,0.1
1.585040e-03,0.06,0.02
1.585120e-03,0.06,0.1
1.585200e-03,0.06,0.02
1.585280e-03,0.06,0.06
1.585360e-03,0.06,0.02
1.585440e-03,0.02,0.06
1.585520e-03,0.02,0.02
1.585600e-03,0.06,0.1
1.585680e-03,0.06,0.02
1.585760e-03,0.06,0.1
1.585840e-03,0.06,0.02
1.585920e-03,0.06,0.06
1.586000e-03,0.06,0.02
1.586080e-03,0.06,0.06
1.586160e-03,0.06,0.02
1.586240e-03,0.06,0.06
1.586320e-03,0.06,0.02
1.586400e-03,0.02,0.06
1.586480e-03,0.02,0.02
1.586560e-03,0.06,0.06
1.586640e-03,0.06,0.02
1.586720e-03,0.06,0.06
1.586800e-03,0.02,0.02
1.586880e-03,0.02,0.06
1.586960e-03,0.06,0.02
1.587040e-03,0.06,0.1
1.587120e-03,0.06,0.02
1.587200e-03,0.02,0.1
1.587280e-03,0.02,0.02
1.587360e-03,0.02,0.06
1.587440e-03,0.02,0.02
1.587520e-03,0.02,0.06
1.587600e-03,0.06,0.02
1.587680e-03,0.06,0.06
1.587760e-03,0.02,0.02
1.587840e-03,0.06,0.06
1.587920e-03,0.02,0.02
1.588000e-03,0.02,0.06
1.588080e-03,0.02,0.02
1.588160e-03,0.06,0.06
1.588240e-03,0.06,0.02
1.588320e-03,0.06,0.06
1.588400e-03,0.02,0.02
1.588480e-03,0.02,0.06
1.588560e-03,0.02,0.02
1.588640e-03,0.06,0.06
1.588720e-03,0.06,0.02
1.588800e-03,0.02,0.06
1.588880e-03,0.06,0.02
1.588960e-03,0.02,0.06
1.589040e-03,0.02,0.02
1.589120e-03,0.06,0.06
1.589200e-03,0.06,0.02
1.589280e-03,0.02,0.06
1.589360e-03,0.06,0.02
1.589440e-03,0.06,0.06
1.589520e-03,0.02,0.02
1.589600e-03,0.06,0.06
1.589680e-03,0.02,0.02
1.589760e-03,0.06,0.06
1.589840e-03,0.06,0.02
1.589920e-03,0.06,0.06
1.590000e-03,0.02,0.02
1.590080e-03,0.02,0.06
1.590160e-03,0.06,0.02
1.590240e-03,0.06,0.06
1.590320e-03,0.06,0.02
1.590400e-03,0.06,0.06
1.590480e-03,0.06,0.02
1.590560e-03,0.06,0.06
1.590640e-03,0.06,0.02
1.590720e-03,0.06,0.06
1.590800e-03,0.06,0.02
1.590880e-03,0.02,0.06
1.590960e-03,0.06,0.02
1.591040e-03,0.06,0.06
1.591120e-03,0.06,0.02
1.591200e-03,0.06,0.06
1.591280e-03,0.02,0.02
1.591360e-03,0.06,0.1
1.591440e-03,0.06,0.02
1.591520e-03,0.06,0.06
1.591600e-03,0.06,0.02
1.591680e-03,0.06,0.06
1.591760e-03,0.06,0.02
1.591840e-03,0.06,0.06
1.591920e-03,0.06,0.02
1.592000e-03,0.02,0.1
1.592080e-03,0.06,0.02
1.592160e-03,0.06,0.1
1.592240e-03,0.06,0.02
1.592320e-03,0.06,0.06
1.592400e-03,0.02,0.02
1.592480e-03,0.06,0.06
1.592560e-03,0.02,0.02
1.592640e-03,0.06,0.06
1.592720e-03,0.06,0.02
1.592800e-03,0.06,0.1
1.592880e-03,0.06,0.02
1.592960e-03,0.02,0.06
1.593040e-03,0.06,0.02
1.593120e-03,0.06,0.06
1.593200e-03,0.02,0.02
1.593280e-03,0.06,0.06
1.593360e-03,0.06,0.02
1.593440e-03,0.06,0.06
1.593520e-03,0.06,0.02
1.593600e-03,0.06,0.06
1.593680e-03,0.02,0.02
1.593760e-03,0.06,0.06
1.593840e-03,0.06,0.02
1.593920e-03,0.06,0.06
1.594000e-03,0.06,0.02
1.594080e-03,0.06,0.06
1.594160e-03,0.06,0.02
1.594240e-03,0.06,0.1
1.594320e-03,0.06,0.02
1.594400e-03,0.06,0.06
1.594480e-03,0.06,0.02
1.594560e-03,0.02,0.06
1.594640e-03,0.02,0.02
1.594720e-03,0.06,0.06
1.594800e-03,0.06,0.02
1.594880e-03,0.06,0.06
1.594960e-03,0.02,0.02
1.595040e-03,0.06,0.1
1.595120e-03,0.06,0.02
1.595200e-03,0.06,0.06
1.595280e-03,0.06,0.02
1.595360e-03,0.06,0.06
1.595440e-03,0.06,0.02
1.595520e-03,0.02,0.06
1.595600e-03,0.06,0.02
1.595680e-03,0.06,0.06
1.595760e-03,0.02,0.02
1.595840e-03,0.06,0.06
1.595920e-03,0.02,0.02
1.596000e-03,0.06,0.06
1.596080e-03,0.06,0.02
1.596160e-03,0.02,0.06
1.596240e-03,0.06,0.02
1.596320e-03,0.06,0.06
1.596400e-03,0.02,0.02
1.596480e-03,0.06,0.06
1.596560e-03,0.06,-0.02
1.596640e-03,0.02,0.06
1.596720e-03,0.02,0.02
1.596800e-03,0.06,0.06
1.596880e-03,0.02,0.02
1.596960e-03,0.02,0.06
1.597040e-03,0.02,0.02
1.597120e-03,0.06,0.06
1.597200e-03,0.02,0.02
1.597280e-03,0.02,0.06
1.597360e-03,0.06,0.02
1.597440e-03,0.06,0.06
1.597520e-03,0.02,0.02
1.597600e-03,0.02,0.06
1.597680e-03,0.06,0.02
1.597760e-03,0.06,0.06
1.597840e-03,0.06,0.02
1.597920e-03,0.06,0.06
1.598000e-03,0.06,0.02
1.598080e-03,0.06,0.06
1.598160e-03,0.02,0.02
1.598240e-03,0.02,0.06
1.598320e-03,0.02,0.02
1.598400e-03,0.06,0.06
1.598480e-03,0.06,0.02
1.598560e-03,0.06,0.06
1.598640e-03,0.06,0.02
1.598720e-03,0.06,0.06
1.598800e-03,0.02,0.02
1.598880e-03,0.06,0.06
1.598960e-03,0.06,0.02
1.599040e-03,0.06,0.06
1.599120e-03,0.06,0.02
1.599200e-03,0.06,0.06
1.599280e-03,0.06,0.02
1.599360e-03,0.02,0.06
1.599440e-03,0.02,0.02
1.599520e-03,0.06,0.06
1.599600e-03,0.02,0.02
1.599680e-03,0.06,0.06
1.599760e-03,0.02,0.02
1.599840e-03,0.06,0.06
1.599920e-03,0.06,0.02
1.600000e-03,0.02,0.06
1.600080e-03,0.06,0.02
1.600160e-03,0.02,0.06
1.600240e-03,0.06,0.02
1.600320e-03,0.06,0.06
1.600400e-03,0.06,0.02
1.600480e-03,0.02,0.06
1.600560e-03,0.06,0.02
1.600640e-03,0.06,0.06
1.600720e-03,0.02,0.02
1.600800e-03,0.06,0.06
1.600880e-03,0.06,0.02
1.600960e-03,0.06,0.06
1.601040e-03,0.06,0.02
1.601120e-03,0.02,0.06
1.601200e-03,0.06,0.02
1.601280e-03,0.06,0.1
1.601360e-03,0.02,0.02
1.601440e-03,0.06,0.06
1.601520e-03,0.02,0.02
1.601600e-03,0.02,0.06
1.601680e-03,0.06,0.02
1.601760e-03,0.06,0.1
1.601840e-03,0.06,0.02
1.601920e-03,0.06,0.06
1.602000e-03,0.06,0.02
1.602080e-03,0.06,0.06
1.602160e-03,0.06,0.02
1.602240e-03,0.06,0.1
1.602320e-03,0.02,0.02
1.602400e-03,0.02,0.06
1.602480e-03,0.06,0.02
1.602560e-03,0.06,0.06
1.602640e-03,0.02,0.02
1.602720e-03,0.06,0.06
1.602800e-03,0.02,0.02
1.602880e-03,0.06,0.06
1.602960e-03,0.06,0.02
1.603040e-03,0.02,0.06
1.603120e-03,0.06,0.02
1.603200e-03,0.02,0.06
1.603280e-03,0.06,0.02
1.603360e-03,0.06,0.1
1.603440e-03,0.06,0.02
1.603520e-03,0.06,0.06
1.603600e-03,0.02,0.02
1.603680e-03,0.02,0.06
1.603760e-03,0.06,0.02
1.603840e-03,0.06,0.06
1.603920e-03,0.06,0.02
1.604000e-03,0.06,0.06
1.604080e-03,0.06,0.02
1.604160e-03,0.02,0.06
1.604240e-03,0.06,0.02
1.604320e-03,0.02,0.06
1.604400e-03,0.06,0.02
1.604480e-03,0.06,0.06
1.604560e-03,0.02,0.02
1.604640e-03,0.06,0.1
1.604720e-03,0.02,0.02
1.604800e-03,0.06,0.1
1.604880e-03,0.06,0.02
1.604960e-03,0.06,0.06
1.605040e-03,0.06,0.02
1.605120e-03,0.02,0.1
1.605200e-03,0.02,0.02
1.605280e-03,0.06,0.06
1.605360e-03,0.02,0.02
1.605440e-03,0.06,0.06
1.605520e-03,0.02,0.02
1.605600e-03,0.06,0.1
1.605680e-03,0.06,0.02
1.605760e-03,0.06,0.06
1.605840e-03,0.06,0.02
1.605920e-03,0.06,0.06
1.606000e-03,0.06,0.02
1.606080e-03,0.06,0.06
1.606160e-03,0.06,0.02
1.606240e-03,0.06,0.06
1.606320e-03,0.06,0.02
1.606400e-03,0.02,0.06
1.606480e-03,0.06,0.02
1.606560e-03,0.02,0.06
1.606640e-03,0.02,0.02
1.606720e-03,0.02,0.1
1.606800e-03,0.06,0.02
1.606880e-03,0.02,0.06
1.606960e-03,0.02,0.02
1.607040e-03,0.06,0.1
1.607120e-03,0.06,0.02
1.607200e-03,0.02,0.06
1.607280e-03,0.02,0.02
1.607360e-03,0.02,0.06
1.607440e-03,0.02,0.02
1.607520e-03,0.06,0.06
1.607600e-03,0.06,0.02
1.607680e-03,0.02,0.1
1.607760e-03,0.06,0.02
1.607840e-03,0.02,0.06
1.607920e-03,0.06,0.02
1.608000e-03,0.06,0.06
1.608080e-03,0.06,0.02
1.608160e-03,0.02,0.06
1.608240e-03,0.06,0.02
1.608320e-03,0.06,0.06
1.608400e-03,0.06,0.02
1.608480e-03,0.06,0.06
1.608560e-03,0.06,0.02
1.608640e-03,0.02,0.1
1.608720e-03,0.02,0.02
1.608800e-03,0.06,0.06
1.608880e-03,0.06,0.02
1.608960e-03,0.02,0.1
1.609040e-03,0.06,0.02
1.609120e-03,0.06,0.1
1.609200e-03,0.02,0.02
1.609280e-03,0.06,0.06
1.609360e-03,0.02,0.02
1.609440e-03,0.06,0.06
1.609520e-03,0.06,0.02
1.609600e-03,0.02,0.06
1.609680e-03,0.06,0.02
1.609760e-03,0.06,0.06
1.609840e-03,0.06,0.02
1.609920e-03,0.02,0.06
1.610000e-03,0.06,0.02
1.610080e-03,0.06,0.06
1.610160e-03,0.06,0.02
1.610240e-03,0.06,0.06
1.610320e-03,0.06,0.02
1.610400e-03,0.02,0.06
1.610480e-03,0.06,0.02
1.610560e-03,0.02,0.06
1.610640e-03,0.02,0.02
1.610720e-03,0.06,0.1
1.610800e-03,0.02,0.02
1.610880e-03,0.06,0.06
1.610960e-03,0.06,0.02
1.611040e-03,0.02,0.06
1.611120e-03,0.06,0.02
1.611200e-03,0.06,0.06
1.611280e-03,0.06,0.02
1.611360e-03,0.06,0.06
1.611440e-03,0.02,0.02
1.611520e-03,0.02,0.06
1.611600e-03,0.02,0.02
1.611680e-03,0.06,0.06
1.611760e-03,0.06,0.02
1.611840e-03,0.06,0.06
1.611920e-03,0.06,0.02
1.612000e-03,0.06,0.06
1.612080e-03,0.06,0.02
1.612160e-03,0.06,0.06
1.612240e-03,0.02,0.02
1.612320e-03,0.06,0.06
1.612400e-03,0.02,0.02
1.612480e-03,0.06,0.06
1.612560e-03,0.02,0.02
1.612640e-03,0.06,0.06
1.612720e-03,0.02,0.02
1.612800e-03,0.06,0.1
1.612880e-03,0.02,0.02
1.612960e-03,0.06,0.06
1.613040e-03,0.06,0.02
1.613120e-03,0.02,0.06
1.613200e-03,0.06,0.02
1.613280e-03,0.06,0.06
1.613360e-03,0.06,0.02
1.613440e-03,0.06,0.06
1.613520e-03,0.06,0.02
1.613600e-03,0.02,0.06
1.613680e-03,0.06,0.02
1.613760e-03,0.06,0.06
1.613840e-03,0.02,0.02
1.613920e-03,0.06,0.06
1.614000e-03,0.06,0.02
1.614080e-03,0.02,0.06
1.614160e-03,0.06,0.02
1.614240e-03,0.06,0.06
1.614320e-03,0.02,0.02
1.614400e-03,0.02,0.06
1.614480e-03,0.06,0.02
1.614560e-03,0.06,0.06
1.614640e-03,0.02,0.02
1.614720e-03,0.06,0.1
1.614800e-03,0.06,0.02
1.614880e-03,0.06,0.06
1.614960e-03,0.02,-0.02
1.615040e-03,0.02,0.06
1.615120e-03,0.06,0.02
1.615200e-03,0.06,0.06
1.615280e-03,0.06,0.02
1.615360e-03,0.02,0.06
1.615440e-03,0.02,0.02
1.615520e-03,0.06,0.06
1.615600e-03,0.02,0.02
1.615680e-03,0.06,0.06
1.615760e-03,0.02,0.02
1.615840e-03,0.02,0.06
1.615920e-03,0.02,0.02
1.616000e-03,0.02,0.06
1.616080e-03,0.06,0.02
1.616160e-03,0.06,0.06
1.616240e-03,0.02,0.02
1.616320e-03,0.06,0.06
1.616400e-03,0.06,0.02
1.616480e-03,0.06,0.1
1.616560e-03,0.02,0.02
1.616640e-03,0.06,0.06
1.616720e-03,0.06,0.02
1.616800e-03,0.06,0.06
1.616880e-03,0.02,0.02
1.616960e-03,0.06,0.06
1.617040e-03,0.02,0.02
1.617120e-03,0.06,0.06
1.617200e-03,0.06,0.02
1.617280e-03,0.06,0.06
1.617360e-03,0.06,0.02
1.617440e-03,0.06,0.06
1.617520e-03,0.02,0.02
1.617600e-03,0.06,0.06
1.617680e-03,0.02,0.02
1.617760e-03,0.06,0.1
1.617840e-03,0.06,0.02
1.617920e-03,0.02,0.06
1.618000e-03,0.06,0.02
1.618080e-03,0.06,0.06
1.618160e-03,0.02,0.02
1.618240e-03,0.06,0.06
1.618320e-03,0.06,0.02
1.618400e-03,0.02,0.1
1.618480e-03,0.02,0.02
1.618560e-03,0.06,0.06
1.618640e-03,0.06,0.02
1.618720e-03,0.06,0.06
1.618800e-03,0.06,0.02
1.618880e-03,0.02,0.06
1.618960e-03,0.02,0.02
1.619040e-03,0.06,0.06
1.619120e-03,0.06,0.02
1.619200e-03,0.02,0.06
1.619280e-03,0.06,0.02
1.619360e-03,0.02,0.06
1.619440e-03,0.06,0.02
1.619520e-03,0.02,0.06
1.619600e-03,0.06,0.02
1.619680e-03,0.06,0.06
1.619760e-03,0.06,0.02
1.619840e-03,0.02,0.06
1.619920e-03,0.02,0.02
1.620000e-03,0.06,0.06
1.620080e-03,0.02,0.02
1.620160e-03,0.02,0.06
1.620240e-03,0.06,0.02
1.620320e-03,0.02,0.06
1.620400e-03,0.02,-0.02
1.620480e-03,0.02,0.06
1.620560e-03,0.06,0.02
1.620640e-03,0.06,0.06
1.620720e-03,0.02,0.02
1.620800e-03,0.06,0.06
1.620880e-03,0.02,0.02
1.620960e-03,0.02,0.06
1.621040e-03,0.06,0.02
1.621120e-03,0.06,0.06
1.621200e-03,0.06,0.02
1.621280e-03,0.06,0.06
1.621360e-03,0.02,0.02
1.621440e-03,0.06,0.06
1.621520e-03,0.02,0.02
1.621600e-03,0.06,0.06
1.621680e-03,0.06,0.02
1.621760e-03,0.02,0.06
1.621840e-03,0.06,0.02
1.621920e-03,0.02,0.06
1.622000e-03,0.06,0.02
1.622080e-03,0.06,0.06
1.622160e-03,0.06,0.02
1.622240e-03,0.06,0.06
1.622320e-03,0.06,0.02
1.622400e-03,0.02,0.06
1.622480e-03,0.06,0.02
1.622560e-03,0.02,0.06
1.622640e-03,0.02,0.02
1.622720e-03,0.02,0.06
1.622800e-03,0.02,0.02
1.622880e-03,0.02,0.06
1.622960e-03,0.02,0.02
1.623040e-03,0.06,0.06
1.623120e-03,0.02,0.02
1.623200e-03,0.06,0.06
1.623280e-03,0.02,0.02
1.623360e-03,0.02,0.06
1.623440e-03,0.02,0.02
1.623520e-03,0.02,0.06
1.623600e-03,0.02,0.02
1.623680e-03,0.06,0.06
1.623760e-03,0.06,0.02
1.623840e-03,0.06,0.06
1.623920e-03,0.02,0.02
1.624000e-03,0.02,0.06
1.624080e-03,0.02,0.02
1.624160e-03,0.06,0.06
1.624240e-03,0.02,0.02
1.624320e-03,0.06,0.06
1.624400e-03,0.02,-0.02
1.624480e-03,0.02,0.06
1.624560e-03,0.02,0.02
1.624640e-03,0.02,0.06
1.624720e-03,0.02,0.02
1.624800e-03,0.06,0.06
1.624880e-03,0.02,0.02
1.624960e-03,0.02,0.06
1.625040e-03,0.02,-0.02
1.625120e-03,0.02,0.06
1.625200e-03,0.06,0.02
1.625280e-03,0.06,0.06
1.625360e-03,0.06,0.02
1.625440e-03,0.06,0.06
1.625520e-03,0.06,0.02
1.625600e-03,0.02,0.06
1.625680e-03,0.06,0.02
1.625760e-03,0.06,0.06
1.625840e-03,0.06,0.02
1.625920e-03,0.02,0.06
1.626000e-03,0.02,0.02
1.626080e-03,0.06,0.06
1.626160e-03,0.06,0.02
1.626240e-03,0.06,0.06
1.626320e-03,0.02,0.02
1.626400e-03,0.06,0.06
1.626480e-03,0.02,0.02
1.626560e-03,0.02,0.06
1.626640e-03,0.02,-0.02
1.626720e-03,0.02,0.06
1.626800e-03,0.02,0.02
1.626880e-03,0.06,0.06
1.626960e-03,0.02,0.02
1.627040e-03,0.02,0.06
1.627120e-03,0.06,0.02
1.627200e-03,0.06,0.06
1.627280e-03,0.02,0.02
1.627360e-03,0.02,0.06
1.627440e-03,0.06,0.02
1.627520e-03,0.06,0.06
1.627600e-03,0.06,0.02
1.627680e-03,0.06,0.06
1.627760e-03,0.02,0.02
1.627840e-03,0.02,0.1
1.627920e-03,0.02,0.02
1.628000e-03,0.02,0.06
1.628080e-03,0.06,0.02
1.628160e-03,0.06,0.1
1.628240e-03,0.06,0.02
1.628320e-03,0.02,0.06
1.628400e-03,0.02,0.02
1.628480e-03,0.06,0.06
1.628560e-03,0.06,0.02
1.628640e-03,0.06,0.06
1.628720e-03,0.02,0.02
1.628800e-03,0.06,0.06
1.628880e-03,0.06,0.02
1.628960e-03,0.06,0.06
1.629040e-03,0.02,0.02
1.629120e-03,0.02,0.06
1.629200e-03,0.06,0.02
1.629280e-03,0.06,0.06
1.629360e-03,0.02,0.02
1.629440e-03,0.06,0.06
1.629520e-03,0.02,0.02
1.629600e-03,0.06,0.06
1.629680e-03,0.06,0.02
1.629760e-03,0.06,0.06
1.629840e-03,0.02,0.02
1.629920e-03,0.06,0.06
1.630000e-03,0.02,0.02
1.630080e-03,0.06,0.06
1.630160e-03,0.02,0.02
1.630240e-03,0.06,0.06
1.630320e-03,0.06,0.02
1.630400e-03,0.06,0.06
1.630480e-03,0.06,0.02
1.630560e-03,0.06,0.1
1.630640e-03,0.02,0.02
1.630720e-03,0.06,0.06
1.630800e-03,0.02,0.02
1.630880e-03,0.02,0.06
1.630960e-03,0.02,0.02
1.631040e-03,0.06,0.06
1.631120e-03,0.02,0.02
1.631200e-03,0.06,0.06
1.631280e-03,0.06,0.02
1.631360e-03,0.06,0.06
1.631440e-03,0.06,0.02
1.631520e-03,0.06,0.06
1.631600e-03,0.06,0.02
1.631680e-03,0.02,0.1
1.631760e-03,0.02,0.02
1.631840e-03,0.02,0.06
1.631920e-03,0.02,0.02
1.632000e-03,0.06,0.06
1.632080e-03,0.06,0.02
1.632160e-03,0.06,0.06
1.632240e-03,0.02,0.02
1.632320e-03,0.06,0.06
1.632400e-03,0.02,0.02
1.632480e-03,0.06,0.06
1.632560e-03,0.02,0.02
1.632640e-03,0.02,0.06
1.632720e-03,0.06,0.02
1.632800e-03,0.06,0.06
1.632880e-03,0.02,0.02
1.632960e-03,0.06,0.06
1.633040e-03,0.02,0.02
1.633120e-03,0.06,0.06
1.633200e-03,0.06,0.02
1.633280e-03,0.02,0.06
1.633360e-03,0.02,0.02
1.633440e-03,0.06,0.06
1.633520e-03,0.02,0.02
1.633600e-03,0.02,0.06
1.633680e-03,0.06,0.02
1.633760e-03,0.02,0.06
1.633840e-03,0.06,0.02
1.633920e-03,0.02,0.06
1.634000e-03,0.02,0.02
1.634080e-03,0.02,0.06
1.634160e-03,0.06,0.02
1.634240e-03,0.02,0.06
1.634320e-03,0.06,0.02
1.634400e-03,0.02,0.06
1.634480e-03,0.02,0.02
1.634560e-03,0.06,0.06
1.634640e-03,0.06,0.02
1.634720e-03,0.06,0.06
1.634800e-03,0.06,0.02
1.634880e-03,0.06,0.06
1.634960e-03,0.02,0.02
1.635040e-03,0.06,0.06
1.635120e-03,0.02,0.02
1.635200e-03,0.06,0.06
1.635280e-03,0.02,0.02
1.635360e-03,0.02,0.06
1.635440e-03,0.06,0.02
1.635520e-03,0.06,0.06
1.635600e-03,0.06,0.02
1.635680e-03,0.06,0.06
1.635760e-03,0.02,0.02
1.635840e-03,0.06,0.06
1.635920e-03,0.02,0.02
1.636000e-03,0.06,0.06
1.636080e-03,0.02,0.02
1.636160e-03,0.02,0.06
1.636240e-03,0.06,0.02
1.636320e-03,0.06,0.06
1.636400e-03,0.02,0.02
1.636480e-03,0.02,0.06
1.636560e-03,0.02,0.02
1.636640e-03,0.02,0.06
1.636720e-03,0.06,0.02
1.636800e-03,0.02,0.06
1.636880e-03,0.06,0.02
1.636960e-03,0.06,0.06
1.637040e-03,0.06,0.02
1.637120e-03,0.06,0.06
1.637200e-03,0.06,0.02
1.637280e-03,0.02,0.06
1.637360e-03,0.06,0.02
1.637440e-03,0.02,0.06
1.637520e-03,0.02,0.02
1.637600e-03,0.06,0.06
1.637680e-03,0.06,-0.02
1.637760e-03,0.06,0.06
1.637840e-03,0.02,0.02
1.637920e-03,0.06,0.06
1.638000e-03,0.06,0.02
1.638080e-03,0.02,0.06
1.638160e-03,0.06,0.02
1.638240e-03,0.06,0.06
1.638320e-03,0.02,0.02
1.638400e-03,0.06,0.06
1.638480e-03,0.06,0.02
1.638560e-03,0.02,0.06
1.638640e-03,0.02,0.02
1.638720e-03,0.02,0.06
1.638800e-03,0.06,0.02
1.638880e-03,0.06,0.06
1.638960e-03,0.06,0.02
1.639040e-03,0.02,0.06
1.639120e-03,0.06,0.02
1.639200e-03,0.06,0.06
1.639280e-03,0.02,0.02
1.639360e-03,0.02,0.1
1.639440e-03,0.06,0.02
1.639520e-03,0.02,0.06
1.639600e-03,0.06,0.02
1.639680e-03,0.02,0.1
1.639760e-03,0.06,0.02
1.639840e-03,0.06,0.06
1.639920e-03,0.06,0.02
1.640000e-03,0.02,0.06
1.640080e-03,0.06,0.02
1.640160e-03,0.06,0.06
1.640240e-03,0.06,0.02
1.640320e-03,0.02,0.06
1.640400e-03,0.02,0.02
1.640480e-03,0.06,0.06
1.640560e-03,0.02,0.02
1.640640e-03,0.02,0.06
1.640720e-03,0.02,0.02
1.640800e-03,0.02,0.06
1.640880e-03,0.06,0.02
1.640960e-03,0.02,0.06
1.641040e-03,0.06,0.02
1.641120e-03,0.02,0.06
1.641200e-03,0.06,0.02
1.641280e-03,0.06,0.06
1.641360e-03,0.02,0.02
1.641440e-03,0.02,0.06
1.641520e-03,0.02,0.02
1.641600e-03,0.02,0.06
1.641680e-03,0.06,0.02
1.641760e-03,0.06,0.06
1.641840e-03,0.02,0.02
1.641920e-03,0.02,0.06
1.642000e-03,0.02,0.02
1.642080e-03,0.06,0.06
1.642160e-03,0.06,0.02
1.642240e-03,0.02,0.06
1.642320e-03,0.06,0.02
1.642400e-03,0.06,0.06
1.642480e-03,0.06,0.02
1.642560e-03,0.06,0.06
1.642640e-03,0.02,0.02
1.642720e-03,0.02,0.06
1.642800e-03,0.06,0.02
1.642880e-03,0.06,0.06
1.642960e-03,0.06,0.02
1.643040e-03,0.06,0.06
1.643120e-03,0.06,0.02
1.643200e-03,0.02,0.06
1.643280e-03,0.06,0.02
1.643360e-03,0.02,0.06
1.643440e-03,0.06,0.02
1.643520e-03,0.06,0.06
1.643600e-03,0.06,-0.02
1.643680e-03,0.06,0.06
1.643760e-03,0.06,0.02
1.643840e-03,0.02,0.06
1.643920e-03,0.02,0.02
1.644000e-03,0.06,0.06
1.644080e-03,0.06,0.02
1.644160e-03,0.06,0.06
1.644240e-03,0.06,0.02
1.644320e-03,0.02,0.06
1.644400e-03,0.02,0.02
1.644480e-03,0.02,0.06
1.644560e-03,0.06,0.02
1.644640e-03,0.02,0.06
1.644720e-03,0.06,-0.02
1.644800e-03,0.02,0.06
1.644880e-03,0.06,0.02
1.644960e-03,0.02,0.06
1.645040e-03,0.02,0.02
1.645120e-03,0.02,0.06
1.645200e-03,0.06,0.02
1.645280e-03,0.06,0.06
1.645360e-03,0.06,0.02
1.645440e-03,0.06,0.06
1.645520e-03,0.06,0.02
1.645600e-03,0.06,0.06
1.645680e-03,0.06,0.02
1.645760e-03,0.06,0.06
1.645840e-03,0.02,0.02
1.645920e-03,0.02,0.06
1.646000e-03,0.02,0.02
1.646080e-03,0.02,0.06
1.646160e-03,0.06,0.02
1.646240e-03,0.06,0.06
1.646320e-03,0.02,0.02
1.646400e-03,0.06,0.06
1.646480e-03,0.06,0.02
1.646560e-03,0.02,0.06
1.646640e-03,0.06,0.02
1.646720e-03,0.06,0.06
1.646800e-03,0.06,0.02
1.646880e-03,0.06,0.06
1.646960e-03,0.06,0.02
1.647040e-03,0.06,0.06
1.647120e-03,0.06,0.02
1.647200e-03,0.06,0.06
1.647280e-03,0.06,0.02
1.647360e-03,0.06,0.06
1.647440e-03,0.06,0.02
1.647520e-03,0.02,0.1
1.647600e-03,0.06,0.02
1.647680e-03,0.06,0.1
1.647760e-03,0.06,0.02
1.647840e-03,0.06,0.06
1.647920e-03,0.06,0.02
1.648000e-03,0.06,0.1
1.648080e-03,0.06,0.02
1.648160e-03,0.02,0.06
1.648240e-03,0.02,0.02
1.648320e-03,0.02,0.1
1.648400e-03,0.02,0.02
1.648480e-03,0.02,0.06
1.648560e-03,0.06,0.02
1.648640e-03,0.06,0.06
1.648720e-03,0.02,0.02
1.648800e-03,0.06,0.06
1.648880e-03,0.06,0.02
1.648960e-03,0.06,0.06
1.649040e-03,0.06,0.02
1.649120e-03,0.06,0.06
1.649200e-03,0.06,0.02
1.649280e-03,0.06,0.1
1.649360e-03,0.02,0.02
1.649440e-03,0.02,0.06
1.649520e-03,0.02,0.02
1.649600e-03,0.06,0.06
1.649680e-03,0.06,0.02
1.649760e-03,0.06,0.06
1.649840e-03,0.06,0.02
1.649920e-03,0.06,0.06
1.650000e-03,0.02,0.02
1.650080e-03,0.06,0.06
1.650160e-03,0.02,0.02
1.650240e-03,0.06,0.1
1.650320e-03,0.02,0.02
1.650400e-03,0.02,0.06
1.650480e-03,0.02,0.02
1.650560e-03,0.06,0.06
1.650640e-03,0.06,0.02
1.650720e-03,0.06,0.06
1.650800e-03,0.06,0.02
1.650880e-03,0.06,0.1
1.650960e-03,0.06,0.02
1.651040e-03,0.06,0.06
1.651120e-03,0.06,0.02
1.651200e-03,0.06,0.06
1.651280e-03,0.02,0.02
1.651360e-03,0.06,0.06
1.651440e-03,0.06,0.02
1.651520e-03,0.06,0.06
1.651600e-03,0.06,0.02
1.651680e-03,0.06,0.06
1.651760e-03,0.02,0.02
1.651840e-03,0.06,0.06
1.651920e-03,0.06,0.02
1.652000e-03,0.02,0.06
1.652080e-03,0.02,0.02
1.652160e-03,0.02,0.06
1.652240e-03,0.06,0.02
1.652320e-03,0.06,0.1
1.652400e-03,0.06,0.02
1.652480e-03,0.06,0.06
1.652560e-03,0.06,0.02
1.652640e-03,0.02,0.06
1.652720e-03,0.06,0.02
1.652800e-03,0.06,0.06
